cultivo,anio,mes,grupo,superficie_sembrada_ha,superficie_cosechada_ha,produccion_t,rendimiento_kg_ha,precio_chacra_soles_kg,precipitacion_mm,temp_max_c,temp_min_c
arandano,2020,11,B,,,1309.6000000000001,,7.052420586438607,0.00226729921410765,29.699171256039094,12.761856445020438
arandano,2020,12,B,,,222.29999999999998,,5.9073324336482225,0.008152268678215351,30.936590266283257,14.912426984240518
arandano,2021,6,B,,,293.5,,11.155025553662691,0.0046049840933191505,25.625561616376636,9.91502079657103
arandano,2021,7,B,,,395.4,,9.475404653515428,0.0059933842761166495,24.576227965695217,9.570422931188329
arandano,2021,8,B,,,1725.5,,8.047900650502662,0.0028811690102011995,25.53867602564971,9.637504522840342
arandano,2021,9,B,,,5000.0,,6.910484895308182,0.0054668615984405,27.214289666811922,10.348455904937417
arandano,2021,10,B,,,6394.0,,6.286173149309912,0.0010604647354310998,28.768127396279702,11.397505622455661
arandano,2021,11,B,,,4100.0,,5.923825789923144,0.00226729921410765,29.699171256039094,12.761856445020438
arandano,2021,12,B,,,740.0,,5.139592695286356,0.008152268678215351,30.936590266283257,14.912426984240518
arandano,2022,3,B,,,20.0,,7.0,0.0423774813895781,33.01318304507825,17.14057441741253
arandano,2022,4,B,,,30.0,,7.0,0.00244555424990205,31.55768280174722,14.813744153904292
arandano,2022,5,B,,,20.0,,7.0,0.0022125351157609,28.782242610184774,11.549609665921906
arandano,2022,6,B,,,47.3,,5.0,0.0046049840933191505,25.625561616376636,9.91502079657103
arandano,2022,7,B,,,500.0,,8.551968219573853,0.0059933842761166495,24.576227965695217,9.570422931188329
arandano,2022,8,B,,,2400.0,,8.294302325581397,0.0028811690102011995,25.53867602564971,9.637504522840342
arandano,2022,9,B,,,6300.0,,9.642381701561177,0.0054668615984405,27.214289666811922,10.348455904937417
arandano,2022,10,B,,,7800.0,,8.702457710688007,0.0010604647354310998,28.768127396279702,11.397505622455661
arandano,2022,11,B,,,4800.0,,8.485646253043315,0.00226729921410765,29.699171256039094,12.761856445020438
arandano,2022,12,B,,,1750.0,,8.357193712689632,0.008152268678215351,30.936590266283257,14.912426984240518
arandano,2023,1,B,,,1040.0,,9.0,0.0672821744716048,31.97127306004451,16.892591757252685
arandano,2023,2,B,,,450.0,,9.0,0.06510014539852604,32.8914658459493,17.667667703696974
arandano,2023,3,B,,,142.0,,7.23943661971831,0.0423774813895781,33.01318304507825,17.14057441741253
arandano,2023,4,B,,,170.0,,12.0,0.00244555424990205,31.55768280174722,14.813744153904292
arandano,2023,5,B,,,282.0,,9.680851063829786,0.0022125351157609,28.782242610184774,11.549609665921906
arandano,2023,6,B,,,303.8,,8.915075707702435,0.0046049840933191505,25.625561616376636,9.91502079657103
arandano,2023,7,B,,,749.7,,10.743697478991598,0.0059933842761166495,24.576227965695217,9.570422931188329
arandano,2023,8,B,,,2500.0,,10.100535117056854,0.0028811690102011995,25.53867602564971,9.637504522840342
arandano,2023,9,B,,,6000.0,,11.261257456317963,0.0054668615984405,27.214289666811922,10.348455904937417
arandano,2023,10,B,,,8300.0,,11.106626348501814,0.0010604647354310998,28.768127396279702,11.397505622455661
arandano,2023,11,B,,,5000.0,,10.324593974880791,0.00226729921410765,29.699171256039094,12.761856445020438
arandano,2023,12,B,,,2571.2499999999995,,11.425999027710256,0.008152268678215351,30.936590266283257,14.912426984240518
arveja grano verde,2020,2,A,15.0,6.5,22.270000000000003,3426.1538461538466,2.212617871576111,0.06510014539852604,32.8914658459493,17.667667703696974
arveja grano verde,2020,3,A,3.0,3.0,11.6,3866.6666666666665,2.0,0.0423774813895781,33.01318304507825,17.14057441741253
arveja grano verde,2020,4,A,23.0,12.0,45.0,3750.0,2.066666666666667,0.00244555424990205,31.55768280174722,14.813744153904292
arveja grano verde,2020,5,A,12.5,23.0,91.65,3984.7826086956525,2.4547190398254224,0.0022125351157609,28.782242610184774,11.549609665921906
arveja grano verde,2020,6,A,10.0,19.0,73.62,3874.7368421052633,2.3325183374083123,0.0046049840933191505,25.625561616376636,9.91502079657103
arveja grano verde,2020,7,A,6.0,23.0,78.72,3422.608695652174,3.1594258130081307,0.0059933842761166495,24.576227965695217,9.570422931188329
arveja grano verde,2020,8,A,0.0,11.0,31.95,2904.5454545454545,2.172143974960876,0.0028811690102011995,25.53867602564971,9.637504522840342
arveja grano verde,2020,9,A,2.5,7.5,25.5,3400.0,2.2,0.0054668615984405,27.214289666811922,10.348455904937417
arveja grano verde,2020,10,A,4.0,2.0,8.789,4394.5,2.5,0.0010604647354310998,28.768127396279702,11.397505622455661
arveja grano verde,2020,11,A,14.0,10.0,34.54,3453.9999999999995,2.6707585408222347,0.00226729921410765,29.699171256039094,12.761856445020438
arveja grano verde,2020,12,A,8.0,6.0,21.229999999999997,3538.3333333333326,2.552567121997174,0.008152268678215351,30.936590266283257,14.912426984240518
arveja grano verde,2021,1,A,10.0,10.5,36.6,3485.714285714286,2.4487704918032787,0.0672821744716048,31.97127306004451,16.892591757252685
arveja grano verde,2021,2,A,18.0,10.0,34.54,3453.9999999999995,3.7666473653734798,0.06510014539852604,32.8914658459493,17.667667703696974
arveja grano verde,2021,3,A,1.0,1.0,3.45,3450.0,3.5,0.0423774813895781,33.01318304507825,17.14057441741253
arveja grano verde,2021,4,A,35.0,8.0,29.15,3643.75,3.64295025728988,0.00244555424990205,31.55768280174722,14.813744153904292
arveja grano verde,2021,5,A,4.0,11.0,39.26,3569.090909090909,3.6228476821192057,0.0022125351157609,28.782242610184774,11.549609665921906
arveja grano verde,2021,6,A,2.0,14.0,50.368,3597.714285714286,3.874081956797967,0.0046049840933191505,25.625561616376636,9.91502079657103
arveja grano verde,2021,7,A,0.0,31.0,94.315,3042.4193548387098,2.4709855272226053,0.0059933842761166495,24.576227965695217,9.570422931188329
arveja grano verde,2021,8,A,4.0,8.0,34.35,4293.75,3.2794759825327513,0.0028811690102011995,25.53867602564971,9.637504522840342
arveja grano verde,2021,10,A,4.0,2.0,5.1,2550.0,2.8,0.0010604647354310998,28.768127396279702,11.397505622455661
arveja grano verde,2022,1,A,20.0,1.5,4.86,3240.0,3.0,0.0672821744716048,31.97127306004451,16.892591757252685
arveja grano verde,2022,2,A,15.0,12.5,29.38,2350.4,2.7641252552756983,0.06510014539852604,32.8914658459493,17.667667703696974
arveja grano verde,2022,3,A,2.0,2.0,6.58,3290.0,2.8,0.0423774813895781,33.01318304507825,17.14057441741253
arveja grano verde,2022,4,A,14.0,9.0,30.59,3398.888888888889,3.0,0.00244555424990205,31.55768280174722,14.813744153904292
arveja grano verde,2022,5,A,11.0,24.0,83.7,3487.5000000000005,3.0,0.0022125351157609,28.782242610184774,11.549609665921906
arveja grano verde,2022,6,A,6.0,10.0,33.89,3389.0000000000005,3.657421068161699,0.0046049840933191505,25.625561616376636,9.91502079657103
arveja grano verde,2022,7,A,0.0,5.0,15.450000000000001,3090.0000000000005,3.4925566343042074,0.0059933842761166495,24.576227965695217,9.570422931188329
arveja grano verde,2022,8,A,0.0,12.0,51.1,4258.333333333334,3.0425636007827794,0.0028811690102011995,25.53867602564971,9.637504522840342
arveja grano verde,2022,9,A,9.0,11.0,48.89,4444.545454545454,3.2050521579055027,0.0054668615984405,27.214289666811922,10.348455904937417
arveja grano verde,2022,10,A,0.0,6.0,29.85,4975.000000000001,3.5,0.0010604647354310998,28.768127396279702,11.397505622455661
arveja grano verde,2022,12,A,11.0,6.0,17.48,2913.3333333333335,6.5,0.008152268678215351,30.936590266283257,14.912426984240518
arveja grano verde,2023,1,A,22.0,5.0,17.15,3429.9999999999995,4.204081632653061,0.0672821744716048,31.97127306004451,16.892591757252685
arveja grano verde,2023,2,A,15.0,4.0,12.4,3100.0,3.5,0.06510014539852604,32.8914658459493,17.667667703696974
arveja grano verde,2023,3,A,0.0,8.0,24.75,3093.75,2.6448484848484846,0.0423774813895781,33.01318304507825,17.14057441741253
arveja grano verde,2023,4,A,11.0,5.0,15.66,3132.0,2.418773946360153,0.00244555424990205,31.55768280174722,14.813744153904292
arveja grano verde,2023,5,A,4.0,19.0,60.56,3187.3684210526317,2.5617239101717306,0.0022125351157609,28.782242610184774,11.549609665921906
arveja grano verde,2023,6,A,0.0,15.0,46.67,3111.3333333333335,2.5,0.0046049840933191505,25.625561616376636,9.91502079657103
arveja grano verde,2023,7,A,0.0,12.0,36.56,3046.666666666667,2.8,0.0059933842761166495,24.576227965695217,9.570422931188329
arveja grano verde,2023,8,A,11.0,7.0,26.9,3842.8571428571427,3.9739776951672865,0.0028811690102011995,25.53867602564971,9.637504522840342
arveja grano verde,2023,9,A,4.0,8.5,31.590000000000003,3716.4705882352946,3.4476733143399807,0.0054668615984405,27.214289666811922,10.348455904937417
arveja grano verde,2023,10,A,0.0,1.5,4.9,3266.666666666667,3.0,0.0010604647354310998,28.768127396279702,11.397505622455661
arveja grano verde,2023,12,A,14.0,2.5,8.19,3276.0,3.5,0.008152268678215351,30.936590266283257,14.912426984240518
betarraga,2022,1,A,0.0,6.0,34.2,5700.0,1.0,0.0672821744716048,31.97127306004451,16.892591757252685
betarraga,2022,3,A,6.0,4.0,25.0,6250.0,1.2,0.0423774813895781,33.01318304507825,17.14057441741253
betarraga,2022,4,A,8.0,8.0,37.8,4725.0,1.2,0.00244555424990205,31.55768280174722,14.813744153904292
betarraga,2022,5,A,5.0,6.0,39.0,6500.0,1.2,0.0022125351157609,28.782242610184774,11.549609665921906
betarraga,2022,6,A,4.0,5.0,31.15,6229.999999999999,1.2,0.0046049840933191505,25.625561616376636,9.91502079657103
betarraga,2022,8,A,5.5,4.0,27.0,6750.0,1.2,0.0028811690102011995,25.53867602564971,9.637504522840342
betarraga,2022,9,A,5.5,4.0,27.5,6875.0,1.2,0.0054668615984405,27.214289666811922,10.348455904937417
betarraga,2022,12,A,0.0,4.0,27.5,6875.0,1.2,0.008152268678215351,30.936590266283257,14.912426984240518
betarraga,2023,1,A,6.0,4.0,27.5,6875.0,1.2,0.0672821744716048,31.97127306004451,16.892591757252685
betarraga,2023,2,A,7.0,5.0,34.5,6900.0,1.2,0.06510014539852604,32.8914658459493,17.667667703696974
betarraga,2023,3,A,7.0,6.0,41.1,6850.000000000001,1.2,0.0423774813895781,33.01318304507825,17.14057441741253
betarraga,2023,4,A,5.0,7.0,45.0,6428.571428571428,1.2,0.00244555424990205,31.55768280174722,14.813744153904292
betarraga,2023,5,A,5.0,7.0,45.8,6542.857142857143,1.2,0.0022125351157609,28.782242610184774,11.549609665921906
betarraga,2023,6,A,5.0,5.0,32.8,6560.0,1.2,0.0046049840933191505,25.625561616376636,9.91502079657103
betarraga,2023,7,A,5.0,5.0,32.0,6400.0,1.2,0.0059933842761166495,24.576227965695217,9.570422931188329
betarraga,2023,8,A,4.0,5.0,38.0,7600.0,1.2,0.0028811690102011995,25.53867602564971,9.637504522840342
betarraga,2023,9,A,4.0,5.0,32.0,6400.0,1.2,0.0054668615984405,27.214289666811922,10.348455904937417
betarraga,2023,10,A,0.0,6.0,38.1,6350.000000000001,1.1,0.0010604647354310998,28.768127396279702,11.397505622455661
betarraga,2023,11,A,4.0,4.0,26.0,6500.0,1.1,0.00226729921410765,29.699171256039094,12.761856445020438
beterraga,2020,1,A,4.0,4.0,22.7,5675.0,0.95,0.0672821744716048,31.97127306004451,16.892591757252685
beterraga,2020,2,A,4.5,4.0,21.8,5450.0,0.98,0.06510014539852604,32.8914658459493,17.667667703696974
beterraga,2020,3,A,5.5,4.0,23.0,5750.0,1.0,0.0423774813895781,33.01318304507825,17.14057441741253
beterraga,2020,4,A,5.5,4.0,21.1,5275.0,1.0,0.00244555424990205,31.55768280174722,14.813744153904292
beterraga,2020,5,A,5.5,4.5,23.9,5311.111111111111,0.95,0.0022125351157609,28.782242610184774,11.549609665921906
beterraga,2020,6,A,5.5,5.5,32.4,5890.909090909091,1.0,0.0046049840933191505,25.625561616376636,9.91502079657103
beterraga,2020,7,A,5.5,5.5,31.7,5763.636363636364,1.0,0.0059933842761166495,24.576227965695217,9.570422931188329
beterraga,2020,8,A,4.0,5.5,31.3,5690.909090909091,0.95,0.0028811690102011995,25.53867602564971,9.637504522840342
beterraga,2020,9,A,4.0,5.5,30.6,5563.636363636363,0.95,0.0054668615984405,27.214289666811922,10.348455904937417
beterraga,2020,10,A,4.0,5.5,31.36,5701.818181818182,1.0,0.0010604647354310998,28.768127396279702,11.397505622455661
beterraga,2020,11,A,4.0,5.5,32.18,5850.909090909091,1.0,0.00226729921410765,29.699171256039094,12.761856445020438
beterraga,2020,12,A,4.0,5.5,31.8,5781.818181818182,1.0,0.008152268678215351,30.936590266283257,14.912426984240518
beterraga,2021,1,A,5.5,5.5,31.52,5730.90909090909,0.98,0.0672821744716048,31.97127306004451,16.892591757252685
beterraga,2021,2,A,5.5,5.5,30.7,5581.818181818182,1.0,0.06510014539852604,32.8914658459493,17.667667703696974
beterraga,2021,3,A,5.5,5.5,30.9,5618.181818181818,1.0,0.0423774813895781,33.01318304507825,17.14057441741253
beterraga,2021,4,A,5.5,5.5,31.4,5709.090909090909,0.95,0.00244555424990205,31.55768280174722,14.813744153904292
beterraga,2021,5,A,5.5,5.5,32.2,5854.545454545455,1.0,0.0022125351157609,28.782242610184774,11.549609665921906
beterraga,2021,6,A,5.5,5.5,33.4,6072.727272727272,0.9899999999999999,0.0046049840933191505,25.625561616376636,9.91502079657103
beterraga,2021,7,A,5.5,5.5,32.8,5963.636363636363,0.98,0.0059933842761166495,24.576227965695217,9.570422931188329
beterraga,2021,8,A,5.5,5.5,33.4,6072.727272727272,0.97,0.0028811690102011995,25.53867602564971,9.637504522840342
beterraga,2021,9,A,5.5,5.5,34.2,6218.181818181819,0.99,0.0054668615984405,27.214289666811922,10.348455904937417
beterraga,2021,10,A,5.5,5.5,31.7,5763.636363636364,1.0,0.0010604647354310998,28.768127396279702,11.397505622455661
beterraga,2021,11,A,5.5,5.5,32.65,5936.363636363637,1.0,0.00226729921410765,29.699171256039094,12.761856445020438
beterraga,2021,12,A,5.5,5.5,30.87,5612.727272727273,1.0,0.008152268678215351,30.936590266283257,14.912426984240518
camote,2020,1,A,160.0,44.0,1051.4,23895.454545454548,0.6442695453680806,0.0672821744716048,31.97127306004451,16.892591757252685
camote,2020,2,A,212.0,79.0,1943.8,24605.06329113924,0.766087045992386,0.06510014539852604,32.8914658459493,17.667667703696974
camote,2020,3,A,69.0,68.5,1467.3,21420.437956204376,0.691208341852382,0.0423774813895781,33.01318304507825,17.14057441741253
camote,2020,4,A,32.0,59.0,1419.6,24061.01694915254,0.5911362355593125,0.00244555424990205,31.55768280174722,14.813744153904292
camote,2020,5,A,130.0,110.0,2553.1,23210.0,0.6306940582037522,0.0022125351157609,28.782242610184774,11.549609665921906
camote,2020,6,A,71.0,202.0,4697.8,23256.43564356436,0.5850174549789262,0.0046049840933191505,25.625561616376636,9.91502079657103
camote,2020,7,A,10.0,114.0,2778.4,24371.929824561405,0.5183558882810251,0.0059933842761166495,24.576227965695217,9.570422931188329
camote,2020,8,A,59.0,66.0,1601.8,24269.696969696968,0.6065582469721563,0.0028811690102011995,25.53867602564971,9.637504522840342
camote,2020,9,A,104.5,65.0,1509.72,23226.46153846154,0.5469736110007153,0.0054668615984405,27.214289666811922,10.348455904937417
camote,2020,10,A,45.0,64.0,1526.0,23843.75,0.6807414809960681,0.0010604647354310998,28.768127396279702,11.397505622455661
camote,2020,11,A,54.0,68.0,1526.83,22453.382352941175,0.6305187872913159,0.00226729921410765,29.699171256039094,12.761856445020438
camote,2020,12,A,48.0,36.0,847.98,23555.0,0.5972310667704426,0.008152268678215351,30.936590266283257,14.912426984240518
camote,2021,1,A,115.0,71.0,1648.2,23214.084507042255,0.5999999999999999,0.0672821744716048,31.97127306004451,16.892591757252685
camote,2021,2,A,127.0,106.0,2563.34,24182.45283018868,0.7551834715644433,0.06510014539852604,32.8914658459493,17.667667703696974
camote,2021,3,A,162.0,91.0,2208.53,24269.560439560442,0.719475624057631,0.0423774813895781,33.01318304507825,17.14057441741253
camote,2021,4,A,138.0,40.0,929.6,23240.000000000004,0.7151234939759036,0.00244555424990205,31.55768280174722,14.813744153904292
camote,2021,5,A,66.0,18.0,435.328,24184.888888888887,0.7314558218171127,0.0022125351157609,28.782242610184774,11.549609665921906
camote,2021,6,A,18.0,89.0,2094.635,23535.224719101127,0.773740613519778,0.0046049840933191505,25.625561616376636,9.91502079657103
camote,2021,7,A,2.0,114.0,2901.235,25449.429824561405,0.9380796109243134,0.0059933842761166495,24.576227965695217,9.570422931188329
camote,2021,8,A,28.0,180.0,4540.571,25225.394444444442,0.9984960481842483,0.0028811690102011995,25.53867602564971,9.637504522840342
camote,2021,9,A,117.0,168.0,4331.208,25781.0,0.9543012480582782,0.0054668615984405,27.214289666811922,10.348455904937417
camote,2021,10,A,104.0,55.0,1461.6,26574.545454545456,0.9071018062397372,0.0010604647354310998,28.768127396279702,11.397505622455661
camote,2021,11,A,61.0,24.0,669.5,27895.833333333332,0.8826736370425692,0.00226729921410765,29.699171256039094,12.761856445020438
camote,2021,12,A,36.0,33.0,821.076,24881.09090909091,0.924189064106124,0.008152268678215351,30.936590266283257,14.912426984240518
camote,2022,1,A,43.0,72.0,1784.67,24787.083333333336,1.1162870446637192,0.0672821744716048,31.97127306004451,16.892591757252685
camote,2022,2,A,152.0,116.0,2878.2000000000003,24812.068965517246,0.911166701410604,0.06510014539852604,32.8914658459493,17.667667703696974
camote,2022,3,A,215.0,107.0,2673.5,24985.981308411214,1.0749990648962036,0.0423774813895781,33.01318304507825,17.14057441741253
camote,2022,4,A,227.0,33.0,824.2,24975.757575757576,0.9899296287308906,0.00244555424990205,31.55768280174722,14.813744153904292
camote,2022,5,A,78.0,45.0,1033.85,22974.444444444445,1.1366590898099336,0.0022125351157609,28.782242610184774,11.549609665921906
camote,2022,6,A,20.0,126.0,3014.0499999999997,23921.031746031746,0.9962575272473915,0.0046049840933191505,25.625561616376636,9.91502079657103
camote,2022,7,A,23.0,222.0,5676.200000000001,25568.46846846847,0.9971547866530426,0.0059933842761166495,24.576227965695217,9.570422931188329
camote,2022,8,A,22.0,196.0,4785.23,24414.438775510203,0.9794381879240914,0.0028811690102011995,25.53867602564971,9.637504522840342
camote,2022,9,A,108.0,104.0,2538.17,24405.48076923077,1.0168970163543025,0.0054668615984405,27.214289666811922,10.348455904937417
camote,2022,10,A,189.0,27.0,751.3,27825.925925925927,1.0,0.0010604647354310998,28.768127396279702,11.397505622455661
camote,2022,11,A,33.0,10.5,256.1,24390.47619047619,1.0,0.00226729921410765,29.699171256039094,12.761856445020438
camote,2022,12,A,9.0,29.5,766.9,25996.610169491527,1.0,0.008152268678215351,30.936590266283257,14.912426984240518
camote,2023,1,A,87.0,85.0,2112.84,24856.941176470587,1.0668692376138278,0.0672821744716048,31.97127306004451,16.892591757252685
camote,2023,2,A,143.0,226.0,5319.05,23535.61946902655,1.1773371184704036,0.06510014539852604,32.8914658459493,17.667667703696974
camote,2023,3,A,240.0,66.0,1629.94,24696.060606060604,1.1494472189160339,0.0423774813895781,33.01318304507825,17.14057441741253
camote,2023,4,A,230.0,37.5,949.1600000000001,25310.933333333334,1.3292384845547642,0.00244555424990205,31.55768280174722,14.813744153904292
camote,2023,5,A,82.0,66.0,1537.63,23297.424242424244,1.0245553221516228,0.0022125351157609,28.782242610184774,11.549609665921906
camote,2023,6,A,69.0,101.0,2486.83,24622.07920792079,1.0794746725751259,0.0046049840933191505,25.625561616376636,9.91502079657103
camote,2023,7,A,27.0,194.0,4728.650000000001,24374.484536082477,0.7769093715965445,0.0059933842761166495,24.576227965695217,9.570422931188329
camote,2023,8,A,8.0,140.0,3317.2999999999997,23694.999999999996,0.7397220631236248,0.0028811690102011995,25.53867602564971,9.637504522840342
camote,2023,9,A,108.5,205.0,4939.700000000001,24096.097560975613,0.8050154867704516,0.0054668615984405,27.214289666811922,10.348455904937417
camote,2023,10,A,229.0,94.0,2312.7,24603.1914893617,0.752318502183595,0.0010604647354310998,28.768127396279702,11.397505622455661
